Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,Microsoft.AspNet.Mvc 5.2.9,,,,,"Microsoft.AspNet.Mvc, 5.2.9  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,Microsoft.AspNet.Razor 3.2.9,,,,,"Microsoft.AspNet.Razor, 3.2.9  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,Microsoft.AspNet.WebPages 3.2.9,,,,,"Microsoft.AspNet.WebPages, 3.2.9  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,Microsoft.Web.Infrastructure 2.0.0,,,,,"Microsoft.Web.Infrastructure, 2.0.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,EntityFramework 6.5.1,,,,,"EntityFramework, 6.5.1  Recommendation:  Remove EntityFramework, and replace with new package EntityFramework 6.5.2"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Tips.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.8 Recommended target framework: net8.0"
Feature.0004,Classic EntityFramework initialization needs to be adjusted in .NET Core,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Models\Tips.Context.cs,,,,,,,,
Feature.1000,Convert application initialization code from Global.asax.cs to .NET Core and clean up Global.asax.cs,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,,,,,,,,
Feature.0002,Routes registration via RouteCollection is not supported in .NET Core and needs to be converted to the route mappings on the application object,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,,,,,,,,
Feature.0002,Routes registration via RouteCollection is not supported in .NET Core and needs to be converted to the route mappings on the application object,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,,,,,,,,
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\ViewModels\AdminViewModels.cs,93,9,M:System.Web.Mvc.AllowHtmlAttribute.#ctor,,,,,AllowHtml
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\ViewModels\AdminViewModels.cs,93,9,T:System.Web.Mvc.AllowHtmlAttribute,,,,,AllowHtml
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\PdfGenerator.cs,11,8,T:System.Web.HttpServerUtilityBase,,,,,"public static byte[] RenderCompletePDF(User currentUser, HttpServerUtilityBase server)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\PdfGenerator.cs,40,12,M:System.Web.HttpServerUtilityBase.MapPath(System.String),,,,,"string imagePath = server.MapPath(""~/images/logo20262color.gif"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,11,5,M:System.Web.Services.WebServiceBindingAttribute.#ctor,,,,,WebServiceBinding(ConformsTo = WsiProfiles.BasicProfile1_1)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,11,5,T:System.Web.Services.WebServiceBindingAttribute,,,,,WebServiceBinding(ConformsTo = WsiProfiles.BasicProfile1_1)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,10,5,M:System.Web.Services.WebServiceAttribute.#ctor,,,,,"WebService(Namespace = ""http://tempuri.org/"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,10,5,T:System.Web.Services.WebServiceAttribute,,,,,"WebService(Namespace = ""http://tempuri.org/"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,16,9,M:System.Web.Script.Services.ScriptMethodAttribute.#ctor,,,,,ScriptMethod
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,16,9,T:System.Web.Script.Services.ScriptMethodAttribute,,,,,ScriptMethod
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,15,9,M:System.Web.Services.WebMethodAttribute.#ctor,,,,,WebMethod
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,15,9,T:System.Web.Services.WebMethodAttribute,,,,,WebMethod
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,10,5,M:System.Web.Services.WebService.#ctor,,,,,WebService
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorer.asmx.cs,10,5,T:System.Web.Services.WebService,,,,,WebService
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,14,5,M:System.Web.Services.WebServiceBindingAttribute.#ctor,,,,,WebServiceBinding(ConformsTo = WsiProfiles.BasicProfile1_1)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,14,5,T:System.Web.Services.WebServiceBindingAttribute,,,,,WebServiceBinding(ConformsTo = WsiProfiles.BasicProfile1_1)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,13,5,M:System.Web.Services.WebServiceAttribute.#ctor,,,,,"WebService(Namespace = ""http://tempuri.org/"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,13,5,T:System.Web.Services.WebServiceAttribute,,,,,"WebService(Namespace = ""http://tempuri.org/"")"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,18,8,T:System.Web.HttpContext,,,,,public void ProcessRequest(HttpContext context)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,47,12,T:System.Web.HttpResponse,,,,,"context.Response.Write(""[\"""" + string.Join(""\"",\"""", listTopscorers) + ""\""]"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,47,12,P:System.Web.HttpContext.Response,,,,,"context.Response.Write(""[\"""" + string.Join(""\"",\"""", listTopscorers) + ""\""]"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,47,12,M:System.Web.HttpResponse.Write(System.String),,,,,"context.Response.Write(""[\"""" + string.Join(""\"",\"""", listTopscorers) + ""\""]"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,20,12,T:System.Web.HttpRequest,,,,,string prefixText = context.Request.QueryString[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,20,12,P:System.Web.HttpContext.Request,,,,,string prefixText = context.Request.QueryString[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,20,12,P:System.Web.HttpRequest.QueryString,,,,,string prefixText = context.Request.QueryString[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Helpers\TopScorers.ashx.cs,15,30,T:System.Web.IHttpHandler,,,,,IHttpHandler
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,11,5,M:System.Web.Mvc.AuthorizeAttribute.#ctor,,,,,Authorize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,11,5,T:System.Web.Mvc.AuthorizeAttribute,,,,,Authorize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,418,12,M:System.Web.Script.Serialization.JavaScriptSerializer.Serialize(System.Object),,,,,"vm.BlogEntriesJson = serializer.Serialize(                  vm.BlogEntries.ToDictionary(                      b => b.ID.ToString(),                      b => new { title = b.Title, text = b.Text }                  )              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,417,12,T:System.Web.Script.Serialization.JavaScriptSerializer,,,,,var serializer = new JavaScriptSerializer();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,417,12,M:System.Web.Script.Serialization.JavaScriptSerializer.#ctor,,,,,var serializer = new JavaScriptSerializer();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,381,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult DeleteTopScorer(int id)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,382,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,382,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,381,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,381,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,387,12,T:System.Web.Mvc.RedirectToRouteResult,,,,,"return RedirectToAction(""Index"", new { tab = 6 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,387,12,"M:System.Web.Mvc.Controller.RedirectToAction(System.String,System.Object)",,,,,"return RedirectToAction(""Index"", new { tab = 6 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,350,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult BatchImportTopScorers(AdminTopScorerBatchInput input)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,351,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,351,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,350,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,350,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,377,12,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,377,12,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,340,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult DeleteMatch(int id)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,341,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,341,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,340,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,340,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,346,12,T:System.Web.Mvc.RedirectToRouteResult,,,,,"return RedirectToAction(""Index"", new { tab = 5 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,346,12,"M:System.Web.Mvc.Controller.RedirectToAction(System.String,System.Object)",,,,,"return RedirectToAction(""Index"", new { tab = 5 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,330,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult DeleteTeam(int id)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,331,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,331,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,330,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,330,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,336,12,T:System.Web.Mvc.RedirectToRouteResult,,,,,"return RedirectToAction(""Index"", new { tab = 4 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,336,12,"M:System.Web.Mvc.Controller.RedirectToAction(System.String,System.Object)",,,,,"return RedirectToAction(""Index"", new { tab = 4 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,306,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult SaveTopScorer(AdminTopScorerInput input)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,307,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,307,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,306,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,306,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,326,12,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,326,12,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,283,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult SaveTeam(AdminTeamInput input)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,284,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,284,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,283,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,283,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,302,12,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,302,12,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,259,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult SaveMatch(AdminMatchInput input)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,260,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,260,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,259,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,259,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,279,12,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,279,12,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,249,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult DeleteBlogEntry(int id)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,250,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,250,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,249,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,249,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,255,12,T:System.Web.Mvc.RedirectToRouteResult,,,,,"return RedirectToAction(""Index"", new { tab = 3 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,255,12,"M:System.Web.Mvc.Controller.RedirectToAction(System.String,System.Object)",,,,,"return RedirectToAction(""Index"", new { tab = 3 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,205,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult SaveBlogEntry(AdminBlogInput input)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,206,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,206,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,205,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,205,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,245,12,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,245,12,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,145,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult GenerateStats()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,146,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,146,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,145,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,145,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,201,12,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,201,12,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,157,20,T:System.Web.Mvc.ViewResult,,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,157,20,"M:System.Web.Mvc.Controller.View(System.String,System.Object)",,,,,"return View(""Index"", vm);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,130,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult ToggleNewEntries()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,131,9,M:System.Web.Mvc.ValidateAntiForgeryTokenAttribute.#ctor,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,131,9,T:System.Web.Mvc.ValidateAntiForgeryTokenAttribute,,,,,ValidateAntiForgeryToken
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,130,9,M:System.Web.Mvc.HttpPostAttribute.#ctor,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,130,9,T:System.Web.Mvc.HttpPostAttribute,,,,,HttpPost
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,141,12,T:System.Web.Mvc.RedirectToRouteResult,,,,,"return RedirectToAction(""Index"", new { tab = 2 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,141,12,"M:System.Web.Mvc.Controller.RedirectToAction(System.String,System.Object)",,,,,"return RedirectToAction(""Index"", new { tab = 2 });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Controllers\AdminController.cs,139,35,T:System.Web.Mvc.TempDataDictionary,,,,,"TempData[""ErrorMessage""] = ex.Message;"
